tree_id,block_id,created_at,tree_dbh,stump_diam,curb_loc,status,health,spc_latin,spc_common,steward,guards,sidewalk,user_type,problems,root_stone,root_grate,root_other,trunk_wire,trnk_light,trnk_other,brch_light,brch_shoe,brch_other,address,postcode,zip_city,community board,borocode,borough,cncldist,st_assem,st_senate,nta,nta_name,boro_ct,state,latitude,longitude,x_sp,y_sp,council district,census tract,bin,bbl
618171,227114,07/07/2016,10,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,849 MONTGOMERY STREET,11213,Brooklyn,309,3,Brooklyn,35,43,20,BK63,Crown Heights South,3035500,New York,40.66466852,-73.93666281,1001821.493,181439.4095,35.0,355.0,3038259.0,3014180078.0
208970,414958,09/08/2015,14,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,214 FINLEY AVENUE,10306,Staten Island,503,5,Staten Island,50,64,24,SI25,Oakwood-Oakwood Beach,5012806,New York,40.56133956,-74.10625422,954726.4711,143805.5241,50.0,12806.0,5127614.0,5040700116.0
211516,302226,09/09/2015,3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,1or2,Helpful,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,23-018 DITMARS BOULEVARD,11105,Astoria,401,4,Queens,22,36,12,QN72,Steinway,4010100,New York,40.77932872,-73.91534869,1007694.25,223218.635,22.0,101.0,4019444.0,4008770034.0
162078,307961,08/20/2015,17,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,,,NoDamage,Volunteer,TrunkOther,No,No,No,No,No,Yes,No,No,No,74-015 101 AVENUE,11416,Ozone Park,409,4,Queens,32,38,12,QN53,Woodhaven,4004200,New York,40.67956611,-73.86275129,1022318.086,186890.4993,32.0,42.0,4312469.0,4090467501.0
219423,225495,09/12/2015,2,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,1or2,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,2 11 AVENUE,11215,Brooklyn,307,3,Brooklyn,39,44,21,BK40,Windsor Terrace,3017100,New York,40.65853643,-73.97539473,991076.8121,179199.9235,39.0,171.0,3026795.0,3011070033.0
73355,101999,07/16/2015,10,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,1or2,Harmful,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,34 WEST 12 STREET,10011,New York,102,1,Manhattan,3,66,27,MN23,West Village,1006300,New York,40.73515822,-73.99588699,985389.8583,207114.5789,3.0,63.0,1009574.0,1005750037.0
121116,233587,08/05/2015,12,0,OnCurb,Alive,Good,Prunus,cherry,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,10201 SEAVIEW AVENUE,11236,Brooklyn,318,3,Brooklyn,46,59,19,BK50,Canarsie,3102000,New York,40.636416,-73.88564679,1015988.186,171160.6023,46.0,1020.0,3234776.0,3083050010.0
482094,221867,11/24/2015,17,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,965 MADISON STREET,11221,Brooklyn,304,3,Brooklyn,34,54,18,BK78,Bushwick South,3039700,New York,40.68880428,-73.91929344,1006632.136,190236.7196,34.0,397.0,3076731.0,3033570058.0
692621,215186,09/01/2016,20,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,10323 AVENUE J,11236,Brooklyn,318,3,Brooklyn,46,58,19,BK50,Canarsie,3098600,New York,40.64537021,-73.89374836,1013735.677,174420.0321,46.0,986.0,3230450.0,3082110001.0
322089,232651,10/13/2015,16,0,OnCurb,Alive,Good,Quercus macrocarpa,bur oak,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,937 LINDEN BOULEVARD,11203,Brooklyn,317,3,Brooklyn,41,58,20,BK96,Rugby-Remsen Village,3086400,New York,40.65433301,-73.92314252,1005575.702,177676.8993,41.0,864.0,3101644.0,3046630032.0
127132,410640,08/08/2015,6,0,OnCurb,Alive,Good,Maackia amurensis,Amur maackia,,,NoDamage,TreesCount Staff,BranchLights,No,No,No,No,No,No,Yes,No,No,92 NEWTON STREET,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5017600,New York,40.52698629,-74.17481502,935651.3846,131320.3982,51.0,176.0,5125355.0,5064410135.0
460015,339933,11/16/2015,5,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,12-085 REDFERN AVENUE,11691,Far Rockaway,414,4,Queens,31,31,15,QN15,Far Rockaway-Bayswater,4103202,New York,40.6094247,-73.75093094,1053405.81,161404.5595,31.0,103202.0,4297865.0,4155290042.0
311464,226208,10/11/2015,8,0,OnCurb,Alive,Poor,Tilia americana,American linden,1or2,,Damage,Volunteer,"Stones,TrunkOther,BranchOther",Yes,No,No,No,No,Yes,No,No,Yes,871 ST MARKS AVENUE,11213,Brooklyn,308,3,Brooklyn,36,43,25,BK61,Crown Heights North,3034100,New York,40.6747486,-73.94297732,1000067.284,185110.6676,36.0,313.0,3030791.0,3012220063.0
85681,109643,07/22/2015,6,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,301 WEST 150 STREET,10039,New York,110,1,Manhattan,9,71,30,MN03,Central Harlem North-Polo Grounds,1023502,New York,40.82619732,-73.93995566,1000867.628,240288.8804,9.0,23502.0,1060854.0,1020460007.0
313709,414406,10/12/2015,4,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,323 DEWEY AVENUE,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014604,New York,40.55380316,-74.15400835,941452.8133,141079.5466,51.0,14604.0,5070470.0,5054410035.0
631749,340328,07/19/2016,7,0,OnCurb,Alive,Good,Prunus,cherry,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,63-079 DOUGLASTON PARKWAY,11362,Little Neck,411,4,Queens,23,25,11,QN45,Douglas Manor-Douglaston-Little Neck,4152901,New York,40.75348275,-73.74107291,1055987.818,213896.7885,23.0,152901.0,4452362.0,4082867501.0
340540,232468,10/16/2015,6,0,OnCurb,Alive,Good,Quercus phellos,willow oak,1or2,,Damage,Volunteer,,No,No,No,No,No,No,No,No,No,77 LINDEN BOULEVARD,11226,Brooklyn,317,3,Brooklyn,40,43,20,BK60,Prospect Lefferts Gardens-Wingate,3082200,New York,40.65240683,-73.95564092,996558.7014,176968.8978,40.0,822.0,3116640.0,3050840001.0
337386,503369,10/16/2015,5,0,OnCurb,Alive,Good,Prunus,cherry,1or2,Helpful,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,1326 TELLER AVENUE,10456,Bronx,204,2,Bronx,16,77,33,BX14,East Concourse-Concourse Village,2017702,New York,40.83510176,-73.90987367,1009189.656,243540.2295,16.0,17702.0,2007091.0,2027820077.0
699355,227596,09/06/2016,35,0,OnCurb,Alive,Good,Acer saccharinum,silver maple,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,1334 EAST 9 STREET,11230,Brooklyn,312,3,Brooklyn,44,48,22,BK46,Ocean Parkway South,3044400,New York,40.61656395,-73.9656448,993787.9609,163909.1266,44.0,444.0,3173034.0,3065710020.0
35999,415264,06/26/2015,8,0,OnCurb,Alive,Fair,Acer platanoides,Norway maple,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,15 CROMER STREET,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014605,New York,40.56493952,-74.1538482,941504.4454,145136.7075,51.0,14605.0,5061959.0,5045900036.0
94031,341001,07/26/2015,38,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,35-030 89 STREET,11372,Jackson Heights,403,4,Queens,25,34,13,QN28,Jackson Heights,4027700,New York,40.75153256,-73.87806634,1018033.721,213103.7605,25.0,277.0,4035914.0,4014620018.0
122723,216380,08/06/2015,10,0,OnCurb,Alive,Good,Quercus alba,white oak,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,85 JAVA STREET,11222,Brooklyn,301,3,Brooklyn,33,50,18,BK76,Greenpoint,3056500,New York,40.73136593,-73.95753338,996019.6392,205735.7559,33.0,565.0,3064408.0,3025400001.0
553709,324029,04/15/2016,3,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,1or2,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,39-059 GLENWOOD STREET,11363,Little Neck,411,4,Queens,19,26,11,QN45,Douglas Manor-Douglaston-Little Neck,4147900,New York,40.7745731,-73.73830355,1056732.132,221582.944,19.0,1479.0,4169680.0,4081480034.0
592900,347308,06/18/2016,21,0,OnCurb,Alive,Good,Quercus robur,English oak,,,NoDamage,Volunteer,BranchLights,No,No,No,No,No,No,Yes,No,No,84-002 60 ROAD,11379,Middle Village,405,4,Queens,29,30,15,QN21,Middle Village,4050500,New York,40.72793654,-73.87571762,1018696.668,204507.9067,29.0,505.0,4065953.0,4029000001.0
627530,317561,07/15/2016,6,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,115-006 135 AVENUE,11420,South Ozone Park,410,4,Queens,32,31,15,QN55,South Ozone Park,4083800,New York,40.67108145,-73.82427472,1032996.353,183818.3637,32.0,838.0,4256472.0,4118020035.0
42365,407355,06/30/2015,10,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,1294 ROCKLAND AVENUE,10314,Staten Island,502,5,Staten Island,51,63,24,SI24,Todt Hill-Emerson Hill-Heartland Village-Lighthouse Hill,5027706,New York,40.59487949,-74.15956053,939937.1864,156047.4071,51.0,27706.0,5109193.0,5023607501.0
252593,341571,09/23/2015,0,45,OnCurb,Stump,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,83-002 31 AVENUE,11370,East Elmhurst,403,4,Queens,25,34,13,QN28,Jackson Heights,4032700,New York,40.75914116,-73.88500951,1016106.365,215873.2166,25.0,327.0,4033752.0,4013950001.0
201446,338262,09/04/2015,2,0,OnCurb,Alive,Good,Juniperus virginiana,eastern redcedar,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,183 BEACH 108 STREET,11694,Rockaway Park,414,4,Queens,32,23,15,QN10,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,4093800,New York,40.58103138,-73.82907865,1031727.756,151008.1508,32.0,938.0,4454236.0,4161790015.0
120945,111881,08/05/2015,7,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,164 12 AVENUE,10011,New York,104,1,Manhattan,3,75,27,MN13,Hudson Yards-Chelsea-Flatiron-Union Square,1009900,New York,40.74989413,-74.00763953,982133.289,212483.4055,3.0,99.0,1012266.0,1006700001.0
300036,105227,10/08/2015,7,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,NoDamage,Volunteer,MetalGrates,No,Yes,No,No,No,No,No,No,No,52 WEST 50 STREET,10020,New York,105,1,Manhattan,4,75,27,MN17,Midtown-Midtown South,1010400,New York,40.75930027,-73.97916818,990021.1269,215910.9623,4.0,104.0,1076262.0,1012657501.0
625640,342214,07/13/2016,12,0,OnCurb,Alive,Good,Metasequoia glyptostroboides,dawn redwood,,Unsure,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,24-038 GILLMORE STREET,11369,East Elmhurst,403,4,Queens,21,35,13,QN27,East Elmhurst,4035700,New York,40.76582327,-73.86882356,1020586.785,218314.028,21.0,357.0,4040919.0,4016440018.0
300570,347463,10/09/2015,3,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,1or2,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,73-011 GRAND AVENUE,11378,Maspeth,405,4,Queens,30,30,15,QN30,Maspeth,4049700,New York,40.72977866,-73.88965031,1014834.178,205173.8758,30.0,497.0,4058069.0,4024910058.0
325735,336339,10/14/2015,4,0,OnCurb,Alive,Fair,Gleditsia triacanthos var. inermis,honeylocust,,,NoDamage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,252-009 UNION TURNPIKE,11426,Bellerose,413,4,Queens,23,24,11,QN43,Bellerose,4157101,New York,40.74376744,-73.7183372,1062298.286,210376.6449,23.0,157101.0,4173966.0,4085070040.0
647530,313389,07/31/2016,30,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,29-032 150 STREET,11354,Flushing,407,4,Queens,19,40,11,QN51,Murray Hill,4104700,New York,40.77163217,-73.81588693,1035246.134,220456.7865,19.0,1047.0,4108825.0,4048120430.0
176273,105390,08/26/2015,10,0,OnCurb,Alive,Fair,Pyrus calleryana,Callery pear,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,228 EAST 22 STREET,10010,New York,106,1,Manhattan,2,74,28,MN21,Gramercy,1006400,New York,40.73764442,-73.98228353,989159.6624,208020.8527,2.0,64.0,1019645.0,1009020042.0
538251,342776,12/28/2015,15,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,54-005 90 STREET,11373,Elmhurst,404,4,Queens,25,35,16,QN29,Elmhurst,4045700,New York,40.73729826,-73.87317917,1019395.299,207919.678,25.0,457.0,4045893.0,4018560001.0
662870,313427,08/12/2016,4,0,OnCurb,Alive,Good,Prunus,cherry,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,163-022 26 AVENUE,11358,Flushing,407,4,Queens,19,40,11,QN51,Murray Hill,4105900,New York,40.77311407,-73.80039646,1039535.49,221006.0892,19.0,1059.0,4110961.0,4049020016.0
720661,325513,09/22/2016,11,0,OnCurb,Alive,Poor,Styphnolobium japonicum,Sophora,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,116-047 SUTPHIN BOULEVARD,11434,Jamaica,412,4,Queens,28,32,10,QN76,Baisley Park,4027200,New York,40.68129981,-73.79223874,1041874.318,187560.6459,28.0,272.0,4264769.0,4122020099.0
515500,510954,12/14/2015,25,0,OnCurb,Alive,Good,Ulmus americana,American elm,,,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,454 CITY ISLAND AVENUE,10464,Bronx,210,2,Bronx,13,82,34,BX10,Pelham Bay-Country Club-City Island,2051600,New York,40.85109383,-73.78830585,1042815.638,249424.6803,13.0,516.0,2082785.0,2056460003.0
665058,313247,08/14/2016,25,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,167-019 29 AVENUE,11358,Flushing,407,4,Queens,19,26,11,QN51,Murray Hill,4114100,New York,40.77081589,-73.79701765,1040473.279,220170.938,19.0,1141.0,4111348.0,4049190024.0
61359,105842,07/12/2015,7,0,OffsetFromCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,NoDamage,TreesCount Staff,"MetalGrates,RootOther,TrunkOther",No,Yes,Yes,No,No,Yes,No,No,No,160 EAST 48 STREET,10017,New York,106,1,Manhattan,4,73,28,MN19,Turtle Bay-East Midtown,1009200,New York,40.75477398,-73.97196653,992016.7568,214262.4455,4.0,92.0,1036217.0,1013020033.0
274499,336771,10/01/2015,6,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,76-003 269 STREET,11005,Floral Park,413,4,Queens,23,26,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4155102,New York,40.75293731,-73.70734849,1065332.068,213727.4853,23.0,155102.0,4174189.0,4085470060.0
690605,314309,08/31/2016,3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,157-032 20 AVENUE,11357,Whitestone,407,4,Queens,19,26,11,QN49,Whitestone,4102900,New York,40.78046615,-73.80473867,1038326.83,223681.9835,19.0,1029.0,4107714.0,4047500023.0
169548,312094,08/23/2015,6,0,OnCurb,Alive,Good,Styphnolobium japonicum,Sophora,,,Damage,Volunteer,"Stones,TrunkOther",Yes,No,No,No,No,Yes,No,No,No,143-053 BARCLAY AVENUE,11355,Flushing,407,4,Queens,20,40,16,QN22,Flushing,4085500,New York,40.75962789,-73.82153694,1033690.092,216080.0029,20.0,855.0,4449231.0,4050487501.0
131686,226081,08/09/2015,5,0,OnCurb,Alive,Poor,Acer platanoides,Norway maple,,Helpful,Damage,NYC Parks Staff,WiresRope,No,No,No,Yes,No,No,No,No,No,1142 PARK PLACE,11213,Brooklyn,308,3,Brooklyn,36,43,25,BK61,Crown Heights North,3034300,New York,40.67276913,-73.93952974,1001024.091,184390.1283,36.0,343.0,3031752.0,3012440075.0
323818,509401,10/14/2015,21,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,324 LOGAN AVENUE,10465,Bronx,210,2,Bronx,13,82,34,BX52,Schuylerville-Throgs Neck-Edgewater Park,2013000,New York,40.82051749,-73.81625691,1035106.297,238267.1531,13.0,130.0,2077312.0,2054460037.0
638586,212909,07/22/2016,15,0,OnCurb,Alive,Good,Tilia americana,American linden,1or2,,Damage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,6925 VETERANS AVENUE,11234,Brooklyn,318,3,Brooklyn,46,59,19,BK45,Georgetown-Marine Park-Bergen Beach-Mill Basin,3070000,New York,40.61995122,-73.90930925,1009426.997,165154.362,46.0,700.0,3237290.0,3084100038.0
20781,225904,06/15/2015,14,0,OnCurb,Alive,Good,Ulmus americana,American elm,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,885 EASTERN PARKWAY,11213,Brooklyn,308,3,Brooklyn,35,56,20,BK61,Crown Heights North,3033700,New York,40.66938189,-73.93876059,1001238.31,183156.2122,35.0,337.0,3037283.0,3013880071.0
266504,109403,09/28/2015,9,0,OnCurb,Alive,Good,Ginkgo biloba,ginkgo,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,66 WEST 138 STREET,10037,New York,110,1,Manhattan,9,70,30,MN03,Central Harlem North-Polo Grounds,1021200,New York,40.81580893,-73.93908404,1001111.486,236504.1809,9.0,212.0,1053926.0,1017350067.0
452431,306787,11/13/2015,4,0,OnCurb,Alive,Good,Ulmus parvifolia,Chinese elm,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,61-027 172 STREET,11365,Fresh Meadows,408,4,Queens,24,25,16,QN38,Pomonok-Flushing Heights-Hillcrest,4122300,New York,40.73731406,-73.79730123,1040422.976,207964.9857,24.0,1223.0,4149032.0,4069000020.0
246475,414408,09/22/2015,11,0,OnCurb,Alive,Good,Liquidambar styraciflua,sweetgum,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,25 KATAN AVENUE,10308,Staten Island,503,5,Staten Island,51,62,24,SI54,Great Kills,5014605,New York,40.5546018,-74.14701406,943396.9357,141367.1707,51.0,14605.0,5062623.0,5046320024.0
138252,501440,08/12/2015,9,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,Damage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,950 AVENUE ST JOHN,10455,Bronx,202,2,Bronx,17,84,32,BX33,Longwood,2008300,New York,40.81498981,-73.90255603,1011222.734,236214.8856,17.0,83.0,2090825.0,2026850003.0
200300,106616,09/03/2015,3,0,OnCurb,Alive,Good,Quercus palustris,pin oak,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,264 WEST 88 STREET,10024,New York,107,1,Manhattan,6,67,31,MN12,Upper West Side,1017500,New York,40.79002466,-73.97666234,990712.3473,227105.0649,6.0,175.0,1033224.0,1012350061.0
489468,415123,12/01/2015,15,0,OnCurb,Alive,Poor,Acer rubrum,red maple,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,39 EMMET AVENUE,10306,Staten Island,503,5,Staten Island,51,62,24,SI25,Oakwood-Oakwood Beach,5013204,New York,40.56088095,-74.13276127,947361.0413,143648.49,51.0,13204.0,5063128.0,5046960009.0
546550,200313,02/08/2016,3,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,,,Damage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,35 LOUISIANA AVENUE,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK85,East New York (Pennsylvania Ave),3113000,New York,40.65831054,-73.89576594,1013170.172,179133.8737,42.0,1130.0,3319732.0,3042940044.0
525912,410388,12/18/2015,12,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,11 PENTON STREET,10309,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5022600,New York,40.52230335,-74.21532199,924386.2644,129639.3736,51.0,226.0,5000000.0,5077020001.0
493806,408160,12/03/2015,17,0,OnCurb,Alive,Fair,Acer saccharinum,silver maple,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,125 QUEEN STREET,10314,Staten Island,502,5,Staten Island,50,63,24,SI05,New Springville-Bloomfield-Travis,5018702,New York,40.60310972,-74.12536945,949436.9449,159030.4425,50.0,18702.0,5019364.0,5007570013.0
461079,200689,11/16/2015,25,0,OnCurb,Alive,Good,Platanus x acerifolia,London planetree,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,621 NEW JERSEY AVENUE,11207,Brooklyn,305,3,Brooklyn,42,60,19,BK85,East New York (Pennsylvania Ave),3112600,New York,40.66392928,-73.89286911,1013971.408,181181.9084,42.0,1126.0,3085077.0,3038240009.0
280473,229000,10/04/2015,18,0,OnCurb,Alive,Fair,Tilia americana,American linden,,Harmful,NoDamage,Volunteer,"Stones,MetalGrates",Yes,Yes,No,No,No,No,No,No,No,1014 44 STREET,11219,Brooklyn,312,3,Brooklyn,39,51,17,BK34,Sunset Park East,3011200,New York,40.64149682,-73.99539417,985528.2297,172990.9995,39.0,112.0,3136332.0,3056080011.0
404227,210457,10/30/2015,17,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,3112 NOSTRAND AVENUE,11229,Brooklyn,315,3,Brooklyn,48,41,19,BK44,Madison,3056400,New York,40.60844415,-73.94350714,999935.8974,160954.06,48.0,564.0,3183653.0,3068120032.0
95654,340324,07/27/2015,0,9,OnCurb,Stump,,,,,,,TreesCount Staff,,No,No,No,No,No,No,No,No,No,69-003 LITTLE NECK PARKWAY,11426,Bellerose,413,4,Queens,23,24,11,QN44,Glen Oaks-Floral Park-New Hyde Park,4155102,New York,40.75321225,-73.72230777,1061187.144,213814.1633,23.0,155102.0,4173676.0,4084430237.0
658354,410385,08/08/2016,3,0,OnCurb,Alive,Poor,Prunus,cherry,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,15 PAGE AVENUE,10309,Staten Island,503,5,Staten Island,51,62,24,SI11,Charleston-Richmond Valley-Tottenville,5022600,New York,40.52457678,-74.23425538,919124.6394,130481.1443,51.0,226.0,5151542.0,5075780065.0
529155,100930,12/21/2015,3,0,OnCurb,Alive,Good,Gleditsia triacanthos var. inermis,honeylocust,,,Damage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,11 GREENWICH STREET,10006,New York,101,1,Manhattan,1,65,26,MN25,Battery Park City-Lower Manhattan,1001300,New York,40.70572273,-74.01463076,980193.5202,196390.6401,1.0,13.0,1000044.0,1000130005.0
330554,512464,10/15/2015,19,0,OnCurb,Alive,Good,Acer,maple,,,Damage,NYC Parks Staff,Stones,Yes,No,No,No,No,No,No,No,No,1269 ASTOR AVENUE,10469,Bronx,211,2,Bronx,13,80,34,BX31,Allerton-Pelham Gardens,2031800,New York,40.85995073,-73.85031175,1025656.08,252616.1966,13.0,318.0,2050448.0,2043760001.0
147210,345590,08/15/2015,12,0,OnCurb,Dead,,,,,,,Volunteer,,No,No,No,No,No,No,No,No,No,2152 BLEECKER STREET,11385,Ridgewood,405,4,Queens,30,37,15,QN20,Ridgewood,4059300,New York,40.71041413,-73.90578218,1010370.709,198113.5645,30.0,593.0,4080366.0,4033720034.0
52693,320273,07/07/2015,21,0,OnCurb,Alive,Fair,Quercus palustris,pin oak,,,NoDamage,TreesCount Staff,Stones,Yes,No,No,No,No,No,No,No,No,175-060 UNDERHILL AVENUE,11365,Fresh Meadows,411,4,Queens,20,25,11,QN48,Auburndale,4141700,New York,40.74659221,-73.79243288,1041764.105,211348.4612,20.0,1417.0,4126315.0,4055900046.0
347583,401039,10/19/2015,18,0,OnCurb,Alive,Good,Tilia cordata,littleleaf linden,,,NoDamage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,315 CRYSTAL AVENUE,10314,Staten Island,501,5,Staten Island,50,61,24,SI07,Westerleigh,5018901,New York,40.61601841,-74.14230018,944743.2014,163740.5909,50.0,18901.0,5012742.0,5004720179.0
247709,109761,09/22/2015,6,0,OnCurb,Alive,Good,Zelkova serrata,Japanese zelkova,,,NoDamage,Volunteer,,No,No,No,No,No,No,No,No,No,18 MORNINGSIDE AVENUE,10026,New York,110,1,Manhattan,9,70,30,MN11,Central Harlem South,1020102,New York,40.80531412,-73.95818979,995824.8541,232677.4484,9.0,20102.0,1087657.0,1018497502.0
306570,225229,10/10/2015,5,0,OnCurb,Alive,Good,Acer platanoides,Norway maple,,,NoDamage,Volunteer,Stones,Yes,No,No,No,No,No,No,No,No,366 41 STREET,11232,Brooklyn,307,3,Brooklyn,38,51,25,BK32,Sunset Park West,3008200,New York,40.65165682,-74.00769808,982113.9226,176692.6253,38.0,82.0,3010688.0,3007180039.0
396256,412207,10/29/2015,9,0,OnCurb,Alive,Good,Pyrus calleryana,Callery pear,,,Damage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,950 HUGUENOT AVENUE,10312,Staten Island,503,5,Staten Island,51,62,24,SI01,Annadale-Huguenot-Prince's Bay-Eltingville,5019800,New York,40.53090178,-74.19110365,931126.2598,132756.354,51.0,198.0,5135450.0,5065850046.0
662660,313648,08/12/2016,8,0,OnCurb,Alive,Good,Prunus virginiana,'Schubert' chokecherry,,,NoDamage,TreesCount Staff,,No,No,No,No,No,No,No,No,No,24-031 163 STREET,11357,Whitestone,407,4,Queens,19,40,11,QN51,Murray Hill,4105900,New York,40.77512316,-73.80093675,1039384.178,221737.7252,19.0,1059.0,4110858.0,4048990007.0
344131,208399,10/18/2015,25,0,OnCurb,Alive,Fair,Platanus x acerifolia,London planetree,,,Damage,NYC Parks Staff,,No,No,No,No,No,No,No,No,No,2708 FORD STREET,11235,Brooklyn,315,3,Brooklyn,48,41,23,BK17,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,3059800,New York,40.587509,-73.93566437,1002119.136,153328.3532,48.0,598.0,3247719.0,3087990008.0
